case,n,algorithm,repeat,time_us,char_ops
common_prefix,2000,std_quick_sort,2,1718,2949944
common_prefix,2000,std_quick_sort,3,1711,2949944
common_prefix,2000,std_quick_sort,4,1913,2949944
common_prefix,2000,std_quick_sort,5,1679,2949944
common_prefix,2000,std_quick_sort,6,1677,2949944
common_prefix,2000,std_quick_sort,7,1663,2949944
common_prefix,2000,std_merge_sort,1,2925,1582898
common_prefix,2000,std_merge_sort,2,2796,1582898
common_prefix,2000,std_merge_sort,3,2848,1582898
common_prefix,2000,std_merge_sort,4,2852,1582898
common_prefix,2000,std_merge_sort,5,2806,1582898
common_prefix,2000,std_merge_sort,6,2832,1582898
common_prefix,2000,std_merge_sort,7,2769,1582898
common_prefix,2000,string_quick_sort,1,320,183752
common_prefix,2000,string_quick_sort,2,312,183752
common_prefix,2000,string_quick_sort,3,300,183752
common_prefix,2000,string_quick_sort,4,308,183752
common_prefix,2000,string_quick_sort,5,289,183752
common_prefix,2000,string_quick_sort,6,288,183752
common_prefix,2000,string_quick_sort,7,287,183752
common_prefix,2000,string_merge_sort,1,4469,1582898
common_prefix,2000,string_merge_sort,2,3898,1582898
common_prefix,2000,string_merge_sort,3,3697,1582898
common_prefix,2000,string_merge_sort,4,3631,1582898
common_prefix,2000,string_merge_sort,5,4036,1582898
common_prefix,2000,string_merge_sort,6,3689,1582898
common_prefix,2000,string_merge_sort,7,4738,1582898
common_prefix,2000,msd_radix_sort,1,7154,164630
common_prefix,2000,msd_radix_sort,2,7734,164630
common_prefix,2000,msd_radix_sort,3,5160,164630
common_prefix,2000,msd_radix_sort,4,6026,164630
common_prefix,2000,msd_radix_sort,5,5456,164630
common_prefix,2000,msd_radix_sort,6,5177,164630
common_prefix,2000,msd_radix_sort,7,5151,164630
common_prefix,2000,msd_radix_quick_sort,1,4568,171551
common_prefix,2000,msd_radix_quick_sort,2,4573,171551
common_prefix,2000,msd_radix_quick_sort,3,4929,171551
common_prefix,2000,msd_radix_quick_sort,4,4558,171551
common_prefix,2000,msd_radix_quick_sort,5,4612,171551
common_prefix,2000,msd_radix_quick_sort,6,4830,171551
common_prefix,2000,msd_radix_quick_sort,7,4632,171551
common_prefix,2100,std_quick_sort,1,1683,2951984
common_prefix,2100,std_quick_sort,2,1674,2951984
common_prefix,2100,std_quick_sort,3,1673,2951984
common_prefix,2100,std_quick_sort,4,1671,2951984
common_prefix,2100,std_quick_sort,5,1708,2951984
common_prefix,2100,std_quick_sort,6,2266,2951984
common_prefix,2100,std_quick_sort,7,1694,2951984
common_prefix,2100,std_merge_sort,1,3651,1672885
common_prefix,2100,std_merge_sort,2,3044,1672885
common_prefix,2100,std_merge_sort,3,2934,1672885
common_prefix,2100,std_merge_sort,4,3199,1672885
common_prefix,2100,std_merge_sort,5,3278,1672885
common_prefix,2100,std_merge_sort,6,3107,1672885
common_prefix,2100,std_merge_sort,7,2929,1672885
common_prefix,2100,string_quick_sort,1,332,192273
common_prefix,2100,string_quick_sort,2,322,192273
common_prefix,2100,string_quick_sort,3,324,192273
common_prefix,2100,string_quick_sort,4,306,192273
common_prefix,2100,string_quick_sort,5,308,192273
common_prefix,2100,string_quick_sort,6,306,192273
common_prefix,2100,string_quick_sort,7,306,192273
common_prefix,2100,string_merge_sort,1,4062,1672885
common_prefix,2100,string_merge_sort,2,3791,1672885
common_prefix,2100,string_merge_sort,3,3741,1672885
common_prefix,2100,string_merge_sort,4,3751,1672885
common_prefix,2100,string_merge_sort,5,4265,1672885
common_prefix,2100,string_merge_sort,6,3727,1672885
common_prefix,2100,string_merge_sort,7,3765,1672885
common_prefix,2100,msd_radix_sort,1,6354,172888
common_prefix,2100,msd_radix_sort,2,5445,172888
common_prefix,2100,msd_radix_sort,3,5151,172888
common_prefix,2100,msd_radix_sort,4,5215,172888
common_prefix,2100,msd_radix_sort,5,5394,172888
common_prefix,2100,msd_radix_sort,6,5173,172888
common_prefix,2100,msd_radix_sort,7,5252,172888
common_prefix,2100,msd_radix_quick_sort,1,5185,180267
common_prefix,2100,msd_radix_quick_sort,2,4726,180267
common_prefix,2100,msd_radix_quick_sort,3,4916,180267
common_prefix,2100,msd_radix_quick_sort,4,6333,180267
common_prefix,2100,msd_radix_quick_sort,5,4825,180267
common_prefix,2100,msd_radix_quick_sort,6,4931,180267
common_prefix,2100,msd_radix_quick_sort,7,4982,180267
common_prefix,2200,std_quick_sort,1,1868,3267344
common_prefix,2200,std_quick_sort,2,1842,3267344
common_prefix,2200,std_quick_sort,3,1886,3267344
common_prefix,2200,std_quick_sort,4,1931,3267344
common_prefix,2200,std_quick_sort,5,1928,3267344
common_prefix,2200,std_quick_sort,6,2797,3267344
common_prefix,2200,std_quick_sort,7,1975,3267344
common_prefix,2200,std_merge_sort,1,3488,1763695
common_prefix,2200,std_merge_sort,2,3377,1763695
common_prefix,2200,std_merge_sort,3,3281,1763695
common_prefix,2200,std_merge_sort,4,4296,1763695
common_prefix,2200,std_merge_sort,5,3409,1763695
common_prefix,2200,std_merge_sort,6,3363,1763695
common_prefix,2200,std_merge_sort,7,3422,1763695
common_prefix,2200,string_quick_sort,1,353,202588
common_prefix,2200,string_quick_sort,2,343,202588
common_prefix,2200,string_quick_sort,3,334,202588
common_prefix,2200,string_quick_sort,4,333,202588
common_prefix,2200,string_quick_sort,5,330,202588
common_prefix,2200,string_quick_sort,6,329,202588
common_prefix,2200,string_quick_sort,7,366,202588
common_prefix,2200,string_merge_sort,1,4261,1763695
common_prefix,2200,string_merge_sort,2,4292,1763695
common_prefix,2200,string_merge_sort,3,4281,1763695
common_prefix,2200,string_merge_sort,4,4061,1763695
common_prefix,2200,string_merge_sort,5,3941,1763695
common_prefix,2200,string_merge_sort,6,4076,1763695
common_prefix,2200,string_merge_sort,7,4320,1763695
common_prefix,2200,msd_radix_sort,1,6486,181155
common_prefix,2200,msd_radix_sort,2,5951,181155
common_prefix,2200,msd_radix_sort,3,6063,181155
common_prefix,2200,msd_radix_sort,4,6829,181155
common_prefix,2200,msd_radix_sort,5,11211,181155
common_prefix,2200,msd_radix_sort,6,16130,181155
common_prefix,2200,msd_radix_sort,7,5989,181155
common_prefix,2200,msd_radix_quick_sort,1,6103,189077
common_prefix,2200,msd_radix_quick_sort,2,5792,189077
common_prefix,2200,msd_radix_quick_sort,3,7188,189077
common_prefix,2200,msd_radix_quick_sort,4,5981,189077
common_prefix,2200,msd_radix_quick_sort,5,5543,189077
common_prefix,2200,msd_radix_quick_sort,6,6315,189077
common_prefix,2200,msd_radix_quick_sort,7,5525,189077
common_prefix,2300,std_quick_sort,1,2151,3369277
common_prefix,2300,std_quick_sort,2,2392,3369277
common_prefix,2300,std_quick_sort,3,2102,3369277
common_prefix,2300,std_quick_sort,4,2392,3369277
common_prefix,2300,std_quick_sort,5,2120,3369277
common_prefix,2300,std_quick_sort,6,2015,3369277
common_prefix,2300,std_quick_sort,7,2106,3369277
common_prefix,2300,std_merge_sort,1,3845,1859642
common_prefix,2300,std_merge_sort,2,3853,1859642
common_prefix,2300,std_merge_sort,3,5134,1859642
common_prefix,2300,std_merge_sort,4,5742,1859642
common_prefix,2300,std_merge_sort,5,4892,1859642
common_prefix,2300,std_merge_sort,6,14894,1859642
common_prefix,2300,std_merge_sort,7,6032,1859642
common_prefix,2300,string_quick_sort,1,544,212601
common_prefix,2300,string_quick_sort,2,468,212601
common_prefix,2300,string_quick_sort,3,520,212601
common_prefix,2300,string_quick_sort,4,489,212601
common_prefix,2300,string_quick_sort,5,601,212601
common_prefix,2300,string_quick_sort,6,658,212601
common_prefix,2300,string_quick_sort,7,499,212601
common_prefix,2300,string_merge_sort,1,7426,1859642
common_prefix,2300,string_merge_sort,2,6348,1859642
common_prefix,2300,string_merge_sort,3,6749,1859642
common_prefix,2300,string_merge_sort,4,7326,1859642
common_prefix,2300,string_merge_sort,5,8630,1859642
common_prefix,2300,string_merge_sort,6,7086,1859642
common_prefix,2300,string_merge_sort,7,7341,1859642
common_prefix,2300,msd_radix_sort,1,9050,189422
common_prefix,2300,msd_radix_sort,2,9382,189422
common_prefix,2300,msd_radix_sort,3,8741,189422
common_prefix,2300,msd_radix_sort,4,7733,189422
common_prefix,2300,msd_radix_sort,5,7079,189422
common_prefix,2300,msd_radix_sort,6,7591,189422
common_prefix,2300,msd_radix_sort,7,7006,189422
common_prefix,2300,msd_radix_quick_sort,1,7091,197840
common_prefix,2300,msd_radix_quick_sort,2,7133,197840
common_prefix,2300,msd_radix_quick_sort,3,8428,197840
common_prefix,2300,msd_radix_quick_sort,4,6667,197840
common_prefix,2300,msd_radix_quick_sort,5,8408,197840
common_prefix,2300,msd_radix_quick_sort,6,6960,197840
common_prefix,2300,msd_radix_quick_sort,7,7038,197840
common_prefix,2400,std_quick_sort,1,2562,3857773
common_prefix,2400,std_quick_sort,2,2444,3857773
common_prefix,2400,std_quick_sort,3,2494,3857773
common_prefix,2400,std_quick_sort,4,2399,3857773
common_prefix,2400,std_quick_sort,5,2330,3857773
common_prefix,2400,std_quick_sort,6,2325,3857773
common_prefix,2400,std_quick_sort,7,2330,3857773
common_prefix,2400,std_merge_sort,1,3979,1955493
common_prefix,2400,std_merge_sort,2,4075,1955493
common_prefix,2400,std_merge_sort,3,3803,1955493
common_prefix,2400,std_merge_sort,4,3841,1955493
common_prefix,2400,std_merge_sort,5,3973,1955493
common_prefix,2400,std_merge_sort,6,5744,1955493
common_prefix,2400,std_merge_sort,7,3705,1955493
common_prefix,2400,string_quick_sort,1,398,221995
common_prefix,2400,string_quick_sort,2,391,221995
common_prefix,2400,string_quick_sort,3,385,221995
common_prefix,2400,string_quick_sort,4,382,221995
common_prefix,2400,string_quick_sort,5,380,221995
common_prefix,2400,string_quick_sort,6,385,221995
common_prefix,2400,string_quick_sort,7,380,221995
common_prefix,2400,string_merge_sort,1,4902,1955493
common_prefix,2400,string_merge_sort,2,4674,1955493
common_prefix,2400,string_merge_sort,3,4763,1955493
common_prefix,2400,string_merge_sort,4,6763,1955493
common_prefix,2400,string_merge_sort,5,5132,1955493
common_prefix,2400,string_merge_sort,6,7937,1955493
common_prefix,2400,string_merge_sort,7,5370,1955493
common_prefix,2400,msd_radix_sort,1,7461,197685
common_prefix,2400,msd_radix_sort,2,7664,197685
common_prefix,2400,msd_radix_sort,3,7076,197685
common_prefix,2400,msd_radix_sort,4,6763,197685
common_prefix,2400,msd_radix_sort,5,6768,197685
common_prefix,2400,msd_radix_sort,6,6736,197685
common_prefix,2400,msd_radix_sort,7,6778,197685
common_prefix,2400,msd_radix_quick_sort,1,7209,206696
common_prefix,2400,msd_radix_quick_sort,2,6474,206696
common_prefix,2400,msd_radix_quick_sort,3,6203,206696
common_prefix,2400,msd_radix_quick_sort,4,6248,206696
common_prefix,2400,msd_radix_quick_sort,5,7481,206696
common_prefix,2400,msd_radix_quick_sort,6,6878,206696
common_prefix,2400,msd_radix_quick_sort,7,7369,206696
common_prefix,2500,std_quick_sort,1,3136,3741540
common_prefix,2500,std_quick_sort,2,4004,3741540
common_prefix,2500,std_quick_sort,3,3471,3741540
common_prefix,2500,std_quick_sort,4,3334,3741540
common_prefix,2500,std_quick_sort,5,3684,3741540
common_prefix,2500,std_quick_sort,6,4120,3741540
common_prefix,2500,std_quick_sort,7,4578,3741540
common_prefix,2500,std_merge_sort,1,8903,2044801
common_prefix,2500,std_merge_sort,2,7721,2044801
common_prefix,2500,std_merge_sort,3,7236,2044801
common_prefix,2500,std_merge_sort,4,6793,2044801
common_prefix,2500,std_merge_sort,5,7183,2044801
common_prefix,2500,std_merge_sort,6,7868,2044801
common_prefix,2500,std_merge_sort,7,8670,2044801
common_prefix,2500,string_quick_sort,1,1040,230185
common_prefix,2500,string_quick_sort,2,971,230185
common_prefix,2500,string_quick_sort,3,592,230185
common_prefix,2500,string_quick_sort,4,595,230185
common_prefix,2500,string_quick_sort,5,794,230185
common_prefix,2500,string_quick_sort,6,1086,230185
common_prefix,2500,string_quick_sort,7,588,230185
common_prefix,2500,string_merge_sort,1,9987,2044801
common_prefix,2500,string_merge_sort,2,9699,2044801
common_prefix,2500,string_merge_sort,3,8044,2044801
common_prefix,2500,string_merge_sort,4,7380,2044801
common_prefix,2500,string_merge_sort,5,9018,2044801
common_prefix,2500,string_merge_sort,6,9952,2044801
common_prefix,2500,string_merge_sort,7,8410,2044801
common_prefix,2500,msd_radix_sort,1,11866,205934
common_prefix,2500,msd_radix_sort,2,12032,205934
common_prefix,2500,msd_radix_sort,3,11050,205934
common_prefix,2500,msd_radix_sort,4,10614,205934
common_prefix,2500,msd_radix_sort,5,10784,205934
common_prefix,2500,msd_radix_sort,6,7821,205934
common_prefix,2500,msd_radix_sort,7,9450,205934
common_prefix,2500,msd_radix_quick_sort,1,7997,215477
common_prefix,2500,msd_radix_quick_sort,2,7840,215477
common_prefix,2500,msd_radix_quick_sort,3,7446,215477
common_prefix,2500,msd_radix_quick_sort,4,6757,215477
common_prefix,2500,msd_radix_quick_sort,5,7060,215477
common_prefix,2500,msd_radix_quick_sort,6,6416,215477
common_prefix,2500,msd_radix_quick_sort,7,7328,215477
common_prefix,2600,std_quick_sort,1,2334,3881358
common_prefix,2600,std_quick_sort,2,2337,3881358
common_prefix,2600,std_quick_sort,3,3006,3881358
common_prefix,2600,std_quick_sort,4,2297,3881358
common_prefix,2600,std_quick_sort,5,2329,3881358
common_prefix,2600,std_quick_sort,6,2368,3881358
common_prefix,2600,std_quick_sort,7,2740,3881358
common_prefix,2600,std_merge_sort,1,8015,2141650
common_prefix,2600,std_merge_sort,2,6395,2141650
common_prefix,2600,std_merge_sort,3,7869,2141650
common_prefix,2600,std_merge_sort,4,7143,2141650
common_prefix,2600,std_merge_sort,5,4911,2141650
common_prefix,2600,std_merge_sort,6,4785,2141650
common_prefix,2600,std_merge_sort,7,6148,2141650
common_prefix,2600,string_quick_sort,1,432,239551
common_prefix,2600,string_quick_sort,2,483,239551
common_prefix,2600,string_quick_sort,3,435,239551
common_prefix,2600,string_quick_sort,4,775,239551
common_prefix,2600,string_quick_sort,5,624,239551
common_prefix,2600,string_quick_sort,6,926,239551
common_prefix,2600,string_quick_sort,7,681,239551
common_prefix,2600,string_merge_sort,1,6317,2141650
common_prefix,2600,string_merge_sort,2,5093,2141650
common_prefix,2600,string_merge_sort,3,5926,2141650
common_prefix,2600,string_merge_sort,4,5023,2141650
common_prefix,2600,string_merge_sort,5,5042,2141650
common_prefix,2600,string_merge_sort,6,5258,2141650
common_prefix,2600,string_merge_sort,7,5061,2141650
common_prefix,2600,msd_radix_sort,1,7385,214220
common_prefix,2600,msd_radix_sort,2,7631,214220
common_prefix,2600,msd_radix_sort,3,7308,214220
common_prefix,2600,msd_radix_sort,4,7468,214220
common_prefix,2600,msd_radix_sort,5,7079,214220
common_prefix,2600,msd_radix_sort,6,7751,214220
common_prefix,2600,msd_radix_sort,7,6949,214220
common_prefix,2600,msd_radix_quick_sort,1,6617,224321
common_prefix,2600,msd_radix_quick_sort,2,6601,224321
common_prefix,2600,msd_radix_quick_sort,3,6852,224321
common_prefix,2600,msd_radix_quick_sort,4,6833,224321
common_prefix,2600,msd_radix_quick_sort,5,6816,224321
common_prefix,2600,msd_radix_quick_sort,6,6446,224321
common_prefix,2600,msd_radix_quick_sort,7,6426,224321
common_prefix,2700,std_quick_sort,1,2641,4447807
common_prefix,2700,std_quick_sort,2,2660,4447807
common_prefix,2700,std_quick_sort,3,2707,4447807
common_prefix,2700,std_quick_sort,4,2655,4447807
common_prefix,2700,std_quick_sort,5,2609,4447807
common_prefix,2700,std_quick_sort,6,2822,4447807
common_prefix,2700,std_quick_sort,7,2778,4447807
common_prefix,2700,std_merge_sort,1,4510,2236575
common_prefix,2700,std_merge_sort,2,4346,2236575
common_prefix,2700,std_merge_sort,3,4684,2236575
common_prefix,2700,std_merge_sort,4,4456,2236575
common_prefix,2700,std_merge_sort,5,4045,2236575
common_prefix,2700,std_merge_sort,6,4703,2236575
common_prefix,2700,std_merge_sort,7,4159,2236575
common_prefix,2700,string_quick_sort,1,447,249049
common_prefix,2700,string_quick_sort,2,641,249049
common_prefix,2700,string_quick_sort,3,446,249049
common_prefix,2700,string_quick_sort,4,816,249049
common_prefix,2700,string_quick_sort,5,818,249049
common_prefix,2700,string_quick_sort,6,822,249049
common_prefix,2700,string_quick_sort,7,858,249049
common_prefix,2700,string_merge_sort,1,11727,2236575
common_prefix,2700,string_merge_sort,2,5392,2236575
common_prefix,2700,string_merge_sort,3,5339,2236575
common_prefix,2700,string_merge_sort,4,5856,2236575
common_prefix,2700,string_merge_sort,5,5650,2236575
common_prefix,2700,string_merge_sort,6,5301,2236575
common_prefix,2700,string_merge_sort,7,5618,2236575
common_prefix,2700,msd_radix_sort,1,8095,222487
common_prefix,2700,msd_radix_sort,2,14774,222487
common_prefix,2700,msd_radix_sort,3,10919,222487
common_prefix,2700,msd_radix_sort,4,8074,222487
common_prefix,2700,msd_radix_sort,5,7912,222487
common_prefix,2700,msd_radix_sort,6,7229,222487
common_prefix,2700,msd_radix_sort,7,15261,222487
common_prefix,2700,msd_radix_quick_sort,1,6928,233063
common_prefix,2700,msd_radix_quick_sort,2,6997,233063
common_prefix,2700,msd_radix_quick_sort,3,7748,233063
common_prefix,2700,msd_radix_quick_sort,4,6760,233063
common_prefix,2700,msd_radix_quick_sort,5,7413,233063
common_prefix,2700,msd_radix_quick_sort,6,6893,233063
common_prefix,2700,msd_radix_quick_sort,7,6878,233063
common_prefix,2800,std_quick_sort,1,2449,4248802
common_prefix,2800,std_quick_sort,2,2440,4248802
common_prefix,2800,std_quick_sort,3,2406,4248802
common_prefix,2800,std_quick_sort,4,2614,4248802
common_prefix,2800,std_quick_sort,5,3114,4248802
common_prefix,2800,std_quick_sort,6,2575,4248802
common_prefix,2800,std_quick_sort,7,2575,4248802
common_prefix,2800,std_merge_sort,1,4634,2329753
common_prefix,2800,std_merge_sort,2,4313,2329753
common_prefix,2800,std_merge_sort,3,4221,2329753
common_prefix,2800,std_merge_sort,4,4266,2329753
common_prefix,2800,std_merge_sort,5,4453,2329753
common_prefix,2800,std_merge_sort,6,4165,2329753
common_prefix,2800,std_merge_sort,7,4177,2329753
common_prefix,2800,string_quick_sort,1,448,258378
common_prefix,2800,string_quick_sort,2,441,258378
common_prefix,2800,string_quick_sort,3,432,258378
common_prefix,2800,string_quick_sort,4,430,258378
common_prefix,2800,string_quick_sort,5,434,258378
common_prefix,2800,string_quick_sort,6,434,258378
common_prefix,2800,string_quick_sort,7,429,258378
common_prefix,2800,string_merge_sort,1,5497,2329753
common_prefix,2800,string_merge_sort,2,5284,2329753
